# {"t_start": 1616062801.9196622, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,65.004674
-100.0,100,94.11713
-100.0,100,123.425653
-100.0,100,151.740737
-100.0,100,187.616936
-100.0,100,229.977616
-100.0,100,259.18579
-100.0,100,295.24281
-100.0,100,327.713082
-100.0,100,359.724895
-100.0,100,391.625104
-100.0,100,422.005442
-100.0,100,454.208681
-100.0,100,484.200679
-100.0,100,515.336627
-100.0,100,551.781081
-100.0,100,585.496703
-100.0,100,618.329068
-100.0,100,649.002874
-100.0,100,679.176692
-100.0,100,711.549294
-100.0,100,737.184768
-100.0,100,763.492727
-100.0,100,788.650915
-100.0,100,814.111835
-100.0,100,839.069186
-100.0,100,864.233203
-100.0,100,889.348712
-100.0,100,915.301425
-100.0,100,941.057471
-100.0,100,967.981857
-100.0,100,996.445729
-100.0,100,1026.257839
-100.0,100,1054.457603
-100.0,100,1083.793413
-100.0,100,1111.300913
-100.0,100,1141.121225
-100.0,100,1170.253682
-100.0,100,1198.668955
-100.0,100,1228.920897
-100.0,100,1259.161798
-100.0,100,1289.737138
-100.0,100,1318.988986
-100.0,100,1349.460658
-100.0,100,1379.905049
-100.0,100,1409.833923
-100.0,100,1439.993616
-100.0,100,1472.030259
-100.0,100,1501.121742
-100.0,100,1531.613084
-100.0,100,1567.14111
-100.0,100,1592.189439
-100.0,100,1617.981629
-100.0,100,1643.137774
-100.0,100,1668.633341
-100.0,100,1694.928661
-100.0,100,1720.74978
-100.0,100,1746.87269
-100.0,100,1772.425719
-100.0,100,1797.645311
-100.0,100,1823.232994
-100.0,100,1851.601438
-100.0,100,1881.405412
-100.0,100,1910.645248
-100.0,100,1941.834076
-100.0,100,1972.229874
-100.0,100,2000.749567
-100.0,100,2030.201293
-100.0,100,2058.674152
-100.0,100,2087.24918
-100.0,100,2115.95681
-100.0,100,2145.185167
-100.0,100,2175.096773
-100.0,100,2203.328937
-100.0,100,2232.685114
-100.0,100,2261.521132
-100.0,100,2290.617206
-100.0,100,2320.013477
-100.0,100,2348.321516
-61.0,100,2378.660789
-100.0,100,2410.373514
-100.0,100,2436.021809
-100.0,100,2461.192756
-100.0,100,2487.117923
-100.0,100,2512.188744
-100.0,100,2536.933083
-100.0,100,2562.577011
-100.0,100,2588.001127
-100.0,100,2613.573243
-100.0,100,2638.864018
-100.0,100,2666.389671
-100.0,100,2694.828705
-100.0,100,2724.95749
-100.0,100,2755.092809
-100.0,100,2783.869481
-100.0,100,2813.403939
-100.0,100,2842.92397
-100.0,100,2872.185658
-100.0,100,2900.749704
-100.0,100,2929.693396
-100.0,100,2957.596917
-100.0,100,2986.900677
-100.0,100,3015.589077
-100.0,100,3044.588675
-100.0,100,3074.789133
-100.0,100,3102.897276
-100.0,100,3131.980901
-100.0,100,3161.232917
-100.0,100,3191.344696
-100.0,100,3222.201637
-100.0,100,3251.068676
-100.0,100,3276.673635
-100.0,100,3302.468768
-100.0,100,3328.169268
-100.0,100,3353.785314
-100.0,100,3378.533525
-100.0,100,3404.293421
-100.0,100,3429.995005
-100.0,100,3455.437792
-100.0,100,3480.760809
-100.0,100,3508.006408
-100.0,100,3537.46123
-100.0,100,3567.312974
-100.0,100,3598.078354
-100.0,100,3628.332847
-100.0,100,3660.649515
-100.0,100,3691.661124
-100.0,100,3723.351881
-100.0,100,3754.253094
-100.0,100,3785.260678
-100.0,100,3817.933364
-62.0,100,3847.920791
-100.0,100,3877.172666
-100.0,100,3907.360769
-100.0,100,3935.657798
-100.0,100,3964.496685
-80.0,100,3991.832687
-100.0,100,4025.080888
-100.0,100,4061.656989
-100.0,100,4091.776829
-98.0,100,4121.525642
-100.0,100,4147.052821
-92.0,100,4172.432823
-87.0,100,4197.545352
-100.0,100,4221.966491
-90.0,100,4247.492765
-100.0,100,4272.536638
-100.0,100,4297.931346
-93.0,100,4323.513974
