# {"t_start": 1616057879.1211884, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,58.151345
-100.0,100,83.071333
-100.0,100,113.552069
-100.0,100,144.631538
-100.0,100,169.704129
-100.0,100,194.499243
-100.0,100,225.063659
-100.0,100,255.799348
-100.0,100,280.887203
-100.0,100,305.635497
-100.0,100,330.395314
-100.0,100,355.407658
-100.0,100,380.195578
-100.0,100,404.799064
-100.0,100,429.515131
-100.0,100,454.187705
-100.0,100,479.263442
-100.0,100,504.152249
-100.0,100,528.959908
-100.0,100,553.760052
-100.0,100,578.640107
-100.0,100,603.367366
-100.0,100,628.340127
-100.0,100,653.191715
-100.0,100,678.127632
-100.0,100,703.064121
-100.0,100,728.427342
-100.0,100,753.320284
-100.0,100,778.476173
-100.0,100,803.027657
-100.0,100,828.095672
-100.0,100,852.936029
-100.0,100,877.60395
-100.0,100,902.335246
-100.0,100,927.031543
-100.0,100,952.147447
-100.0,100,976.955816
-100.0,100,1001.808062
-100.0,100,1026.827168
-100.0,100,1051.66765
-100.0,100,1076.355077
-100.0,100,1101.271729
-100.0,100,1126.067717
-100.0,100,1151.123785
-100.0,100,1175.919942
-100.0,100,1200.771904
-100.0,100,1225.652041
-100.0,100,1250.424144
-100.0,100,1276.06754
-100.0,100,1300.911618
-100.0,100,1326.496038
-100.0,100,1348.871733
-100.0,100,1371.307842
-100.0,100,1393.707709
-100.0,100,1416.119077
-100.0,100,1438.503581
-100.0,100,1460.931914
-100.0,100,1483.431184
-100.0,100,1505.827216
-100.0,100,1528.231293
-100.0,100,1550.711751
-100.0,100,1575.66728
-100.0,100,1600.727318
-100.0,100,1625.503809
-100.0,100,1650.543418
-100.0,100,1675.291373
-100.0,100,1699.939691
-100.0,100,1724.803961
-100.0,100,1749.627649
-100.0,100,1774.944025
-100.0,100,1799.91583
-100.0,100,1824.963811
-100.0,100,1850.360062
-70.0,100,1875.011421
-100.0,100,1899.987982
-100.0,100,1925.516172
-100.0,100,1950.583828
-100.0,100,1975.56831
-100.0,100,2000.355838
-100.0,100,2025.283787
-100.0,100,2050.019832
-100.0,100,2074.947507
-100.0,100,2099.955463
-100.0,100,2124.84365
-100.0,100,2149.699229
-100.0,100,2174.815446
-100.0,100,2199.595569
-100.0,100,2224.391848
-100.0,100,2249.13528
-100.0,100,2274.256038
-100.0,100,2299.383227
-100.0,100,2324.367646
-100.0,100,2349.315397
-100.0,100,2374.236095
-100.0,100,2398.995346
-100.0,100,2423.863464
-100.0,100,2448.619665
-100.0,100,2473.520002
-100.0,100,2499.067607
-100.0,100,2524.247432
-100.0,100,2549.267187
